  Time                 , V(VOUT)              , I(L1:1)              , -i(rload)            , v(vsw)               , v(vin)               
  1.481505786443e-04  ,4.999681425763e+00  ,3.172451645313e+00  ,3.499776998034e+00  ,-3.264769961832e-01  ,1.350000000000e+01  
  1.481507897286e-04  ,4.999680275701e+00  ,3.171934529570e+00  ,3.499776192991e+00  ,-3.264252428041e-01  ,1.350000000000e+01  
  1.481508481924e-04  ,4.999679956956e+00  ,3.171791305668e+00  ,3.499775969869e+00  ,-3.264109100650e-01  ,1.350000000000e+01  
  1.481509225934e-04  ,4.999679551188e+00  ,3.171609039522e+00  ,3.499775685832e+00  ,-3.263926687491e-01  ,1.350000000000e+01  
  1.481510019886e-04  ,4.999679118019e+00  ,3.171414539476e+00  ,3.499775382613e+00  ,-3.263732028629e-01  ,1.350000000000e+01  
  1.481511607791e-04  ,4.999678251170e+00  ,3.171025541959e+00  ,3.499774775819e+00  ,-3.263342709430e-01  ,1.350000000000e+01  
  1.481514783601e-04  ,4.999676515429e+00  ,3.170247557227e+00  ,3.499773560800e+00  ,-3.262564082544e-01  ,1.350000000000e+01  
  1.481521135221e-04  ,4.999673035782e+00  ,3.168691628972e+00  ,3.499771125047e+00  ,-3.261006881899e-01  ,1.350000000000e+01  
  1.481528739470e-04  ,4.999668855583e+00  ,3.166828922035e+00  ,3.499768198908e+00  ,-3.259142654359e-01  ,1.350000000000e+01  
  1.481534635673e-04  ,4.999665603590e+00  ,3.165384665453e+00  ,3.499765922513e+00  ,-3.257697220891e-01  ,1.350000000000e+01  
  1.481537408686e-04  ,4.999664070920e+00  ,3.164705440951e+00  ,3.499764849644e+00  ,-3.257017451693e-01  ,1.350000000000e+01  
  1.481538579359e-04  ,4.999663423256e+00  ,3.164418698436e+00  ,3.499764396279e+00  ,-3.256730500211e-01  ,1.350000000000e+01  
  1.481539131924e-04  ,4.999663117426e+00  ,3.164283354679e+00  ,3.499764182198e+00  ,-3.256595089502e-01  ,1.350000000000e+01  
  1.481539642696e-04  ,4.999662834653e+00  ,3.164158247972e+00  ,3.499763984257e+00  ,-3.256469896777e-01  ,1.350000000000e+01  
  1.481540653298e-04  ,4.999662274959e+00  ,3.163910715956e+00  ,3.499763592471e+00  ,-3.256222125163e-01  ,1.350000000000e+01  
  1.481542674501e-04  ,4.999661154746e+00  ,3.163415656097e+00  ,3.499762808322e+00  ,-3.255726630821e-01  ,1.350000000000e+01  
  1.481545910381e-04  ,4.999659359026e+00  ,3.162623092873e+00  ,3.499761551318e+00  ,-3.254933412650e-01  ,1.350000000000e+01  
  1.481550729975e-04  ,4.999656679205e+00  ,3.161442657469e+00  ,3.499759675443e+00  ,-3.253752003980e-01  ,1.350000000000e+01  
  1.481556235954e-04  ,4.999653610070e+00  ,3.160094148536e+00  ,3.499757527049e+00  ,-3.252402385707e-01  ,1.350000000000e+01  
  1.481560625277e-04  ,4.999651157524e+00  ,3.159019157381e+00  ,3.499755810267e+00  ,-3.251326519371e-01  ,1.350000000000e+01  
  1.481564724959e-04  ,4.999648862125e+00  ,3.158015126116e+00  ,3.499754203487e+00  ,-3.250321678713e-01  ,1.350000000000e+01  
  1.481568142448e-04  ,4.999646945221e+00  ,3.157178184793e+00  ,3.499752861655e+00  ,-3.249484049185e-01  ,1.350000000000e+01  
  1.481571321517e-04  ,4.999645159222e+00  ,3.156399646357e+00  ,3.499751611455e+00  ,-3.248704889907e-01  ,1.350000000000e+01  
  1.481574631903e-04  ,4.999643296554e+00  ,3.155588963795e+00  ,3.499750307588e+00  ,-3.247893531627e-01  ,1.350000000000e+01  
  1.481577380702e-04  ,4.999642325719e+00  ,3.156086205921e+00  ,3.499749628003e+00  ,1.329197804944e+01  ,1.350000000000e+01  
  1.481578618662e-04  ,4.999642051173e+00  ,3.156493581962e+00  ,3.499749435821e+00  ,1.331456711288e+01  ,1.350000000000e+01  
  1.481578972565e-04  ,4.999641988076e+00  ,3.156623310675e+00  ,3.499749391653e+00  ,1.331062380077e+01  ,1.350000000000e+01  
  1.481579511277e-04  ,4.999641899045e+00  ,3.156823584095e+00  ,3.499749329332e+00  ,1.331058265032e+01  ,1.350000000000e+01  
  1.481580455638e-04  ,4.999641752196e+00  ,3.157176472327e+00  ,3.499749226538e+00  ,1.331056936889e+01  ,1.350000000000e+01  
  1.481582255652e-04  ,4.999641484517e+00  ,3.157851293971e+00  ,3.499749039162e+00  ,1.331052899491e+01  ,1.350000000000e+01  
  1.481583526441e-04  ,4.999641296625e+00  ,3.158327707898e+00  ,3.499748907638e+00  ,1.331050035260e+01  ,1.350000000000e+01  
  1.481584751131e-04  ,4.999641116326e+00  ,3.158786836872e+00  ,3.499748781428e+00  ,1.331047280473e+01  ,1.350000000000e+01  
  1.481586774895e-04  ,4.999640820013e+00  ,3.159545529949e+00  ,3.499748574009e+00  ,1.331042728317e+01  ,1.350000000000e+01  
  1.481590246399e-04  ,4.999640316461e+00  ,3.160846956700e+00  ,3.499748221522e+00  ,1.331034919757e+01  ,1.350000000000e+01  
  1.481594374487e-04  ,4.999639725467e+00  ,3.162394507269e+00  ,3.499747807827e+00  ,1.331025634453e+01  ,1.350000000000e+01  
  1.481598906768e-04  ,4.999639086361e+00  ,3.164093556749e+00  ,3.499747360453e+00  ,1.331015440156e+01  ,1.350000000000e+01  
  1.481603307733e-04  ,4.999638475532e+00  ,3.165743351986e+00  ,3.499746932873e+00  ,1.331005541385e+01  ,1.350000000000e+01  
  1.481608262369e-04  ,4.999637799346e+00  ,3.167600671222e+00  ,3.499746459542e+00  ,1.330994397469e+01  ,1.350000000000e+01  
  1.481612230269e-04  ,4.999637266592e+00  ,3.169088073630e+00  ,3.499746086614e+00  ,1.330985473055e+01  ,1.350000000000e+01  
  1.481615931810e-04  ,4.999636776624e+00  ,3.170475610024e+00  ,3.499745743637e+00  ,1.330977147837e+01  ,1.350000000000e+01  
  1.481618907386e-04  ,4.999636387662e+00  ,3.171591001946e+00  ,3.499745471363e+00  ,1.330970455485e+01  ,1.350000000000e+01  
  1.481620527189e-04  ,4.999636177762e+00  ,3.172198178554e+00  ,3.499745324433e+00  ,1.330966812425e+01  ,1.350000000000e+01  
  1.481622020099e-04  ,4.999635985452e+00  ,3.172757786786e+00  ,3.499745189817e+00  ,1.330963454776e+01  ,1.350000000000e+01  
  1.481623365394e-04  ,4.999635813100e+00  ,3.173262059985e+00  ,3.499745069170e+00  ,1.330960429137e+01  ,1.350000000000e+01  
  1.481624612901e-04  ,4.999635654074e+00  ,3.173729675617e+00  ,3.499744957852e+00  ,1.330957623443e+01  ,1.350000000000e+01  
  1.481626866236e-04  ,4.999635368775e+00  ,3.174574310815e+00  ,3.499744758142e+00  ,1.330952555632e+01  ,1.350000000000e+01  
  1.481631372906e-04  ,4.999634805680e+00  ,3.176263560537e+00  ,3.499744363976e+00  ,1.330942420133e+01  ,1.350000000000e+01  
  1.481635812521e-04  ,4.999634260742e+00  ,3.177927648775e+00  ,3.499743982520e+00  ,1.330932435604e+01  ,1.350000000000e+01  
  1.481639628149e-04  ,4.999633800140e+00  ,3.179357828677e+00  ,3.499743660098e+00  ,1.330923854524e+01  ,1.350000000000e+01  
  1.481643081959e-04  ,4.999633389382e+00  ,3.180652374038e+00  ,3.499743372567e+00  ,1.330916087252e+01  ,1.350000000000e+01  
  1.481648100856e-04  ,4.999632802925e+00  ,3.182533511400e+00  ,3.499742962047e+00  ,1.330904800428e+01  ,1.350000000000e+01  
  1.481655302774e-04  ,4.999631982950e+00  ,3.185232808717e+00  ,3.499742388065e+00  ,1.330888604644e+01  ,1.350000000000e+01  
  1.481663439739e-04  ,4.999631087062e+00  ,3.188282479659e+00  ,3.499741760944e+00  ,1.330870306618e+01  ,1.350000000000e+01  
  1.481668572258e-04  ,4.999630538603e+00  ,3.190206061271e+00  ,3.499741377022e+00  ,1.330858765128e+01  ,1.350000000000e+01  
  1.481674752514e-04  ,4.999629895241e+00  ,3.192522269937e+00  ,3.499740926669e+00  ,1.330844867876e+01  ,1.350000000000e+01  
  1.481680102963e-04  ,4.999629353288e+00  ,3.194527444856e+00  ,3.499740547302e+00  ,1.330832836827e+01  ,1.350000000000e+01  
  1.481686715353e-04  ,4.999628702751e+00  ,3.197005501131e+00  ,3.499740091925e+00  ,1.330817968489e+01  ,1.350000000000e+01  
  1.481693268138e-04  ,4.999628079031e+00  ,3.199461161406e+00  ,3.499739655322e+00  ,1.330803234527e+01  ,1.350000000000e+01  
  1.481699684951e-04  ,4.999627488438e+00  ,3.201865809156e+00  ,3.499739241907e+00  ,1.330788806641e+01  ,1.350000000000e+01  
  1.481706382092e-04  ,4.999626893313e+00  ,3.204375447895e+00  ,3.499738825319e+00  ,1.330773748808e+01  ,1.350000000000e+01  
  1.481715017315e-04  ,4.999626157982e+00  ,3.207611259829e+00  ,3.499738310588e+00  ,1.330754333937e+01  ,1.350000000000e+01  
  1.481726720314e-04  ,4.999625218838e+00  ,3.211996474812e+00  ,3.499737653187e+00  ,1.330728022647e+01  ,1.350000000000e+01  
  1.481740120183e-04  ,4.999624224476e+00  ,3.217017292965e+00  ,3.499736957133e+00  ,1.330697897738e+01  ,1.350000000000e+01  
  1.481757794823e-04  ,4.999623044580e+00  ,3.223639458378e+00  ,3.499736131206e+00  ,1.330658164745e+01  ,1.350000000000e+01  
  1.481779304649e-04  ,4.999621810019e+00  ,3.231697981849e+00  ,3.499735267013e+00  ,1.330609813604e+01  ,1.350000000000e+01  
  1.481791469585e-04  ,4.999621209415e+00  ,3.236255221228e+00  ,3.499734846590e+00  ,1.330582470168e+01  ,1.350000000000e+01  
  1.481806787978e-04  ,4.999620553141e+00  ,3.241993525757e+00  ,3.499734387199e+00  ,1.330548040340e+01  ,1.350000000000e+01  
  1.481815777104e-04  ,4.999620219751e+00  ,3.245360723641e+00  ,3.499734153826e+00  ,1.330527837153e+01  ,1.350000000000e+01  
  1.481816717623e-04  ,4.999620187078e+00  ,3.245713022403e+00  ,3.499734130955e+00  ,1.330525723360e+01  ,1.350000000000e+01  
  1.481818152326e-04  ,4.999620138044e+00  ,3.246250429411e+00  ,3.499734096631e+00  ,1.330522498918e+01  ,1.350000000000e+01  
  1.481819794946e-04  ,4.999620083099e+00  ,3.246865714262e+00  ,3.499734058169e+00  ,1.330518807209e+01  ,1.350000000000e+01  
  1.481822158177e-04  ,4.999620006282e+00  ,3.247750915651e+00  ,3.499734004397e+00  ,1.330513496001e+01  ,1.350000000000e+01  
  1.481824386599e-04  ,4.999619936261e+00  ,3.248585614354e+00  ,3.499733955382e+00  ,1.330508487809e+01  ,1.350000000000e+01  
  1.481828843443e-04  ,4.999619803244e+00  ,3.250254991489e+00  ,3.499733862271e+00  ,1.330498471546e+01  ,1.350000000000e+01  
  1.481837757132e-04  ,4.999619565278e+00  ,3.253593664671e+00  ,3.499733695695e+00  ,1.330478439507e+01  ,1.350000000000e+01  
  1.481845810278e-04  ,4.999619382434e+00  ,3.256609923910e+00  ,3.499733567704e+00  ,1.330460341951e+01  ,1.350000000000e+01  
  1.481850689477e-04  ,4.999619286475e+00  ,3.258437356644e+00  ,3.499733500532e+00  ,1.330449377355e+01  ,1.350000000000e+01  
  1.481856832481e-04  ,4.999619181545e+00  ,3.260738082909e+00  ,3.499733427082e+00  ,1.330435572997e+01  ,1.350000000000e+01  
  1.481864138706e-04  ,4.999619079772e+00  ,3.263474401348e+00  ,3.499733355841e+00  ,1.330419155086e+01  ,1.350000000000e+01  
  1.481871484047e-04  ,4.999619002642e+00  ,3.266225296040e+00  ,3.499733301849e+00  ,1.330402649718e+01  ,1.350000000000e+01  
  1.481881573996e-04  ,4.999618937795e+00  ,3.270003950608e+00  ,3.499733256456e+00  ,1.330379977791e+01  ,1.350000000000e+01  
  1.481893558255e-04  ,4.999618922496e+00  ,3.274491838350e+00  ,3.499733245747e+00  ,1.330353050464e+01  ,1.350000000000e+01  
  1.481915094158e-04  ,4.999619062906e+00  ,3.282556152211e+00  ,3.499733344034e+00  ,1.330304664581e+01  ,1.350000000000e+01  
  1.481940053603e-04  ,4.999619494506e+00  ,3.291901651846e+00  ,3.499733646154e+00  ,1.330248591583e+01  ,1.350000000000e+01  
  1.481977775893e-04  ,4.999620691950e+00  ,3.306024298913e+00  ,3.499734484365e+00  ,1.330163855700e+01  ,1.350000000000e+01  
  1.482036091587e-04  ,4.999623825343e+00  ,3.327852983286e+00  ,3.499736677740e+00  ,1.330032883593e+01  ,1.350000000000e+01  
  1.482132144472e-04  ,4.999632352359e+00  ,3.363797308508e+00  ,3.499742646652e+00  ,1.329817217641e+01  ,1.350000000000e+01  
  1.482235707542e-04  ,4.999646173354e+00  ,3.402537931356e+00  ,3.499752321348e+00  ,1.329584773903e+01  ,1.350000000000e+01  
  1.482367761633e-04  ,4.999670691348e+00  ,3.451915137446e+00  ,3.499769483944e+00  ,1.329288510666e+01  ,1.350000000000e+01  
  1.482458435199e-04  ,4.999691937987e+00  ,3.485805656949e+00  ,3.499784356591e+00  ,1.329085167548e+01  ,1.350000000000e+01  
  1.482565038106e-04  ,4.999721477858e+00  ,3.525635583204e+00  ,3.499805034501e+00  ,1.328846187989e+01  ,1.350000000000e+01  
  1.482647828958e-04  ,4.999747783999e+00  ,3.556557880304e+00  ,3.499823448799e+00  ,1.328660654206e+01  ,1.350000000000e+01  
  1.482752226493e-04  ,4.999785127245e+00  ,3.595536834433e+00  ,3.499849589072e+00  ,1.328426780480e+01  ,1.350000000000e+01  
  1.482850007913e-04  ,4.999824290696e+00  ,3.632031936025e+00  ,3.499877003487e+00  ,1.328207809870e+01  ,1.350000000000e+01  
  1.482958294651e-04  ,4.999872368811e+00  ,3.672432601308e+00  ,3.499910658168e+00  ,1.327965405877e+01  ,1.350000000000e+01  
  1.483046017787e-04  ,4.999914921052e+00  ,3.705149353908e+00  ,3.499940444736e+00  ,1.327769105361e+01  ,1.350000000000e+01  
  1.483085908195e-04  ,4.999935335649e+00  ,3.720023159364e+00  ,3.499954734954e+00  ,1.327679862528e+01  ,1.350000000000e+01  
  1.483104523471e-04  ,4.999945089755e+00  ,3.726963425066e+00  ,3.499961562828e+00  ,1.327638220934e+01  ,1.350000000000e+01  
  1.483110882542e-04  ,4.999948454937e+00  ,3.729334144750e+00  ,3.499963918456e+00  ,1.327623996616e+01  ,1.350000000000e+01  
  1.483115993640e-04  ,4.999951171919e+00  ,3.731239568522e+00  ,3.499965820343e+00  ,1.327612564073e+01  ,1.350000000000e+01  
  1.483122541769e-04  ,4.999954668708e+00  ,3.733680666460e+00  ,3.499968268096e+00  ,1.327597917485e+01  ,1.350000000000e+01  
  1.483129140189e-04  ,4.999958210415e+00  ,3.736140452844e+00  ,3.499970747291e+00  ,1.327583158767e+01  ,1.350000000000e+01  
  1.483135334416e-04  ,4.999961551667e+00  ,3.738449507445e+00  ,3.499973086167e+00  ,1.327569304439e+01  ,1.350000000000e+01  
  1.483141176602e-04  ,4.999964717658e+00  ,3.740627281733e+00  ,3.499975302360e+00  ,1.327556237793e+01  ,1.350000000000e+01  
  1.483147213435e-04  ,4.999968004052e+00  ,3.742877564292e+00  ,3.499977602837e+00  ,1.327542736098e+01  ,1.350000000000e+01  
  1.483153402074e-04  ,4.999971388829e+00  ,3.745184381502e+00  ,3.499979972180e+00  ,1.327528895195e+01  ,1.350000000000e+01  
  1.483157716426e-04  ,4.999973757920e+00  ,3.746792526408e+00  ,3.499981630544e+00  ,1.327519246325e+01  ,1.350000000000e+01  
  1.483162634740e-04  ,4.999976468100e+00  ,3.748625762903e+00  ,3.499983527670e+00  ,1.327508246906e+01  ,1.350000000000e+01  
  1.483172471369e-04  ,4.999981918635e+00  ,3.752292135707e+00  ,3.499987343044e+00  ,1.327486248669e+01  ,1.350000000000e+01  
  1.483182164575e-04  ,4.999987329046e+00  ,3.755904920020e+00  ,3.499991130332e+00  ,1.327464571963e+01  ,1.350000000000e+01  
  1.483201550985e-04  ,4.999998266976e+00  ,3.763130099419e+00  ,3.499998786883e+00  ,1.327421220887e+01  ,1.350000000000e+01  
  1.483223161394e-04  ,5.000010643663e+00  ,3.771183535634e+00  ,3.500007450564e+00  ,1.327372900269e+01  ,1.350000000000e+01  
  1.483266382212e-04  ,5.000035978251e+00  ,3.787288472578e+00  ,3.500025184776e+00  ,1.327276270647e+01  ,1.350000000000e+01  
  1.483277187417e-04  ,5.000042432908e+00  ,3.791314303507e+00  ,3.500029703036e+00  ,1.327252115662e+01  ,1.350000000000e+01  
  1.483298797826e-04  ,5.000055487311e+00  ,3.799365481264e+00  ,3.500038841118e+00  ,1.327203808595e+01  ,1.350000000000e+01  
  1.483321812669e-04  ,5.000069602697e+00  ,3.807939185470e+00  ,3.500048721888e+00  ,1.327152366369e+01  ,1.350000000000e+01  
  1.483341351817e-04  ,5.000081758394e+00  ,3.815217516210e+00  ,3.500057230875e+00  ,1.327108696385e+01  ,1.350000000000e+01  
  1.483357137735e-04  ,5.000091694435e+00  ,3.821097383536e+00  ,3.500064186104e+00  ,1.327073417181e+01  ,1.350000000000e+01  
  1.483364321026e-04  ,5.000096249879e+00  ,3.823772869242e+00  ,3.500067374915e+00  ,1.327057364266e+01  ,1.350000000000e+01  
  1.483368451907e-04  ,5.000098879228e+00  ,3.825311423311e+00  ,3.500069215459e+00  ,1.327048132942e+01  ,1.350000000000e+01  
  1.483372476617e-04  ,5.000101447780e+00  ,3.826810411184e+00  ,3.500071013446e+00  ,1.327039139015e+01  ,1.350000000000e+01  
  1.483375137872e-04  ,5.000103149856e+00  ,3.827801572740e+00  ,3.500072204899e+00  ,1.327033192045e+01  ,1.350000000000e+01  
  1.483378132074e-04  ,5.000105068376e+00  ,3.828916726172e+00  ,3.500073547863e+00  ,1.327026501125e+01  ,1.350000000000e+01  
  1.483381546768e-04  ,5.000107260844e+00  ,3.830188471550e+00  ,3.500075082591e+00  ,1.327018870653e+01  ,1.350000000000e+01  
  1.483385548661e-04  ,5.000109836463e+00  ,3.831678888735e+00  ,3.500076885524e+00  ,1.327009928149e+01  ,1.350000000000e+01  
  1.483389974306e-04  ,5.000112692511e+00  ,3.833327097157e+00  ,3.500078884758e+00  ,1.327000038899e+01  ,1.350000000000e+01  
  1.483393709841e-04  ,5.000115109498e+00  ,3.834718272191e+00  ,3.500080576648e+00  ,1.326991691848e+01  ,1.350000000000e+01  
  1.483397082160e-04  ,5.000117296424e+00  ,3.835974163062e+00  ,3.500082107497e+00  ,1.326984156503e+01  ,1.350000000000e+01  
  1.483399942251e-04  ,5.000119154853e+00  ,3.837039282147e+00  ,3.500083408397e+00  ,1.326977765789e+01  ,1.350000000000e+01  
  1.483401428875e-04  ,5.000120122165e+00  ,3.837592907223e+00  ,3.500084085515e+00  ,1.326974444038e+01  ,1.350000000000e+01  
  1.483401765199e-04  ,5.000120341130e+00  ,3.837718155260e+00  ,3.500084238791e+00  ,1.326973692550e+01  ,1.350000000000e+01  
  1.483401982139e-04  ,5.000120482394e+00  ,3.837798944279e+00  ,3.500084337676e+00  ,1.326973207816e+01  ,1.350000000000e+01  
  1.483402310372e-04  ,5.000120696166e+00  ,3.837921179003e+00  ,3.500084487316e+00  ,1.326972474407e+01  ,1.350000000000e+01  
  1.483402966838e-04  ,5.000121123843e+00  ,3.838165648005e+00  ,3.500084786690e+00  ,1.326971007593e+01  ,1.350000000000e+01  
  1.483404201073e-04  ,5.000121928408e+00  ,3.838625277593e+00  ,3.500085349886e+00  ,1.326968249816e+01  ,1.350000000000e+01  
  1.483405124945e-04  ,5.000122531067e+00  ,3.838969326432e+00  ,3.500085771747e+00  ,1.326966185523e+01  ,1.350000000000e+01  
  1.483405959294e-04  ,5.000123075631e+00  ,3.839280035854e+00  ,3.500086152942e+00  ,1.326964321266e+01  ,1.350000000000e+01  
  1.483406415293e-04  ,5.000123373375e+00  ,3.839449848312e+00  ,3.500086361362e+00  ,1.326963302391e+01  ,1.350000000000e+01  
  1.483406851093e-04  ,5.000123658010e+00  ,3.839612138811e+00  ,3.500086560607e+00  ,1.326962328649e+01  ,1.350000000000e+01  
  1.483407012881e-04  ,5.000123763700e+00  ,3.839672388035e+00  ,3.500086634590e+00  ,1.326961967155e+01  ,1.350000000000e+01  
  1.483407168587e-04  ,5.000123865425e+00  ,3.839730372053e+00  ,3.500086705798e+00  ,1.326961619250e+01  ,1.350000000000e+01  
  1.483407365882e-04  ,5.000123994337e+00  ,3.839803843718e+00  ,3.500086796036e+00  ,1.326961178421e+01  ,1.350000000000e+01  
  1.483407760472e-04  ,5.000124252207e+00  ,3.839950786884e+00  ,3.500086976545e+00  ,1.326960296760e+01  ,1.350000000000e+01  
  1.483408336727e-04  ,5.000124628914e+00  ,3.840165381179e+00  ,3.500087240240e+00  ,1.326959009194e+01  ,1.350000000000e+01  
  1.483408995056e-04  ,5.000125059440e+00  ,3.840410538342e+00  ,3.500087541608e+00  ,1.326957538251e+01  ,1.350000000000e+01  
  1.483409826611e-04  ,5.000125603510e+00  ,3.840720202845e+00  ,3.500087922457e+00  ,1.326955680264e+01  ,1.350000000000e+01  
  1.483410464916e-04  ,5.000125947897e+00  ,3.840682752407e+00  ,3.500088163528e+00  ,-3.321263530798e-01  ,1.350000000000e+01  
  1.483410758865e-04  ,5.000126078336e+00  ,3.840622919653e+00  ,3.500088254835e+00  ,-4.061059562267e-01  ,1.350000000000e+01  
  1.483410842087e-04  ,5.000126111874e+00  ,3.840602903512e+00  ,3.500088278312e+00  ,-3.938077086612e-01  ,1.350000000000e+01  
  1.483410999975e-04  ,5.000126171591e+00  ,3.840564153811e+00  ,3.500088320114e+00  ,-3.931576870493e-01  ,1.350000000000e+01  
  1.483411105375e-04  ,5.000126208898e+00  ,3.840538043519e+00  ,3.500088346229e+00  ,-3.933277825419e-01  ,1.350000000000e+01  
  1.483411249453e-04  ,5.000126257159e+00  ,3.840502267215e+00  ,3.500088380011e+00  ,-3.933336508046e-01  ,1.350000000000e+01  
  1.483411402394e-04  ,5.000126305537e+00  ,3.840464256308e+00  ,3.500088413876e+00  ,-3.933280035699e-01  ,1.350000000000e+01  
  1.483411658886e-04  ,5.000126381488e+00  ,3.840400480029e+00  ,3.500088467042e+00  ,-3.933211748922e-01  ,1.350000000000e+01  
  1.483411946781e-04  ,5.000126461403e+00  ,3.840328895551e+00  ,3.500088522982e+00  ,-3.933142346611e-01  ,1.350000000000e+01  
  1.483412307319e-04  ,5.000126556699e+00  ,3.840239248667e+00  ,3.500088589689e+00  ,-3.933051725347e-01  ,1.350000000000e+01  
  1.483412841840e-04  ,5.000126692111e+00  ,3.840106341768e+00  ,3.500088684478e+00  ,-3.932918805755e-01  ,1.350000000000e+01  
  1.483413494581e-04  ,5.000126852526e+00  ,3.839944040430e+00  ,3.500088796769e+00  ,-3.932756493799e-01  ,1.350000000000e+01  
  1.483414148719e-04  ,5.000127010759e+00  ,3.839781392313e+00  ,3.500088907531e+00  ,-3.932593861613e-01  ,1.350000000000e+01  
